CarId,Timestamp,Lng,Lat
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:13,104.11247151433896,30.65545594668011
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:16,104.11247148946111,30.655995713208267
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:19,104.11247146366134,30.656555470823296
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:22,104.11248145181254,30.65693531314179
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:25,104.11248141679722,30.657694983509167
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:28,104.11249139665878,30.658254747255725
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:31,104.11249137131763,30.65880450813081
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:34,104.11250135118254,30.659364271347005
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:37,104.11250132584037,30.659914031698015
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:40,104.1125113057087,30.660473794385044
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:43,104.1125112799047,30.661033549844003
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:46,104.1124312088479,30.66159324946566
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:49,104.11226108827252,30.662142891501343
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:52,104.11213100017504,30.662492649273375
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:55,104.1119108561097,30.663012272315992
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:23:58,104.1117107248107,30.66353191029965
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:01,104.11150059050462,30.664041547427633
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:04,104.11130046282628,30.664561188141697
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:07,104.11110033692006,30.665080830185374
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:10,104.11088020287158,30.6656004608965
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:13,104.11067007583624,30.666120099518213
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:16,104.1104699555377,30.666639745807647
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:19,104.11026983841023,30.667129406704717
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:22,104.11005971802359,30.667629058541348
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:25,104.1098596036518,30.66813871340442
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:28,104.10964948621297,30.66865835935073
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:31,104.10943937122367,30.669168011256126
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:34,104.10924926850753,30.66963769382708
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:37,104.10905916788688,30.670097382095463
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:40,104.10886906798159,30.670577062726036
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:43,104.10867896879465,30.671076735697508
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:47,104.10846886304523,30.671586394690404
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:49,104.10824875415484,30.672126036558254
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:52,104.10803865114644,30.672665685326606
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:56,104.10781854658586,30.673205330512946
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:24:58,104.10760844910249,30.67371499586368
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:01,104.10742836564451,30.67418469554793
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:04,104.10717825325847,30.674814290531717
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:10,104.10698817018124,30.675283988145523
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:13,104.10659800326384,30.676283355625195
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:16,104.10638791762165,30.676793030075746
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:19,104.10617783356966,30.67731270160732
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:22,104.10592774029563,30.677842352803804
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:25,104.10564764315153,30.678352002657817
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:28,104.10534754436195,30.678871642783974
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:31,104.10504745025894,30.67938129092031
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:34,104.10476736514372,30.67988095481121
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:37,104.10449728620837,30.680370630026108
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:40,104.10421720974995,30.680840313500358
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:43,104.10394713830455,30.681319999038017
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:46,104.10367707078221,30.68178969196813
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:49,104.10341700869746,30.682249395610008
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:52,104.10314694753002,30.682729089614387
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:55,104.10286688813504,30.683218778857793
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:25:58,104.10257683092217,30.683718463687676
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:01,104.102296778254,30.684228150122777
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:04,104.10200672851914,30.68473783694078
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:07,104.10171668283613,30.685247527102145
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:10,104.10143664223081,30.68574722765621
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:13,104.10116660676603,30.686226942844453
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:16,104.10090657605618,30.686686672351943
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:19,104.10064654862799,30.687146404566594
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:22,104.10031652611136,30.687566143801664
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:25,104.10019652028755,30.687696060529632
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:28,104.09958651220659,30.688125752619722
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:31,104.09904652582075,30.688385548706314
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:36,104.0984965541715,30.688655351482737
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:37,104.09793659811837,30.688935161694623
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:40,104.09737665756718,30.68921498542931
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:43,104.09679673553171,30.689504817167347
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:46,104.09623682668185,30.689784668552733
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:49,104.0956769330103,30.6900745289683
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:52,104.09513705037612,30.69035440715126
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:55,104.09478713432048,30.69053433568341
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:26:59,104.09392736637028,30.690984179303786
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:01,104.09359746588439,30.69114413376772
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:04,104.09291768780325,30.691484050291926
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:07,104.09239787374764,30.691734004837404
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:10,104.09186807713117,30.691993968405104
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:13,104.09132829878634,30.69226394171689
33f4adf6f2bfd8a7981e1ffdac0a0b6b,2018-11-05 15:27:16,104.09080852625003,30.692523928235275
