CarId,Timestamp,Lng,Lat
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:40,104.06070772623323,30.65528747077839
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:43,104.0604781825429,30.65537778937236
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:46,104.0602885606724,30.65546804744494
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:49,104.06005902110324,30.655568365704994
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:52,104.05979954337084,30.655708716446107
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:55,104.05957998679777,30.655849006077975
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:46:58,104.05941033001174,30.655979221800905
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:01,104.05926063419092,30.656089415154703
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:04,104.05913089891091,30.65617958577425
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:07,104.05898120551758,30.6562797851597
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:10,104.0588414927869,30.656369973519073
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:13,104.05876165741779,30.656420082128236
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:16,104.05870178006136,30.656480154014403
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:19,104.05862194521588,30.65653026307644
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:23,104.05857204819027,30.656570327582916
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:25,104.0585021928241,30.656620420659404
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:28,104.05844231619628,30.656680493171905
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:32,104.05842235644577,30.656720508711867
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:35,104.05840239443425,30.656810502606564
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:38,104.05837245350372,30.656900512965574
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:41,104.05836246864357,30.65703047308798
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:44,104.05837243982559,30.657200382935883
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:47,104.05837242842703,30.657450274518563
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:50,104.05837241566051,30.65773015302726
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:53,104.05836242441706,30.6580000522701
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:56,104.05836240754672,30.658369891538577
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:47:59,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:02,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:05,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:08,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:11,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:14,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:17,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:20,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:23,104.05836239888349,30.658559808955026
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:26,104.05824250432326,30.66179859374964
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:29,104.05823251177219,30.662098478971124
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:32,104.05821254036377,30.66239838064006
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:35,104.05820254737067,30.66270826133744
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:38,104.05819255438222,30.663018141956993
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:41,104.05820251909864,30.663327989438113
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:44,104.05821248153934,30.66368781488669
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:47,104.05818252902188,30.664037710728415
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:50,104.05817253376237,30.664397569020398
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:53,104.05814258038905,30.664767455899316
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:56,104.05814256214825,30.66516727981751
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:48:59,104.05815252227983,30.66557708264424
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:49:02,104.05813254592981,30.66598693497859
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:49:05,104.05812254841301,30.6663967706261
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:49:08,104.05810257254699,30.666796627118035
2db9594020fdb2a284a50e90d41c9b4b,2018-11-05 13:49:11,104.05809257458802,30.667216458076012
